BYYY,BM,BD,BH,EYYY,EM,ED,EH,SST,SSTANOM,HOTSPOT,DHW,Lat,Lon,Reef_Name,
2009,4,23,3,2009,4,27,4,26.9,0.28,0,0,18,-67.5,Puerto,Rico
2009,4,27,4,2009,4,30,4,26.7,0,0,0,18,-67.5,Puerto,Rico
2009,4,30,4,2009,5,4,3,26.5,-0.31,0,0,18,-67.5,Puerto,Rico
2009,5,4,3,2009,5,7,4,26.8,-0.09,0,0,18,-67.5,Puerto,Rico
2009,5,7,4,2009,5,11,4,26.1,-0.89,0,0,18,-67.5,Puerto,Rico
2009,5,11,4,2009,5,14,3,27,-0.07,0,0,18,-67.5,Puerto,Rico
2009,5,14,3,2009,5,18,4,26.8,-0.34,0,0,18,-67.5,Puerto,Rico
2009,5,18,4,2009,5,21,4,27,-0.18,0,0,18,-67.5,Puerto,Rico
2009,5,21,4,2009,5,25,3,27.2,-0.03,0,0,18,-67.5,Puerto,Rico
2009,5,25,3,2009,5,28,4,27.3,0.03,0,0,18,-67.5,Puerto,Rico
2009,5,28,4,2009,6,1,3,27.8,0.48,0,0,18,-67.5,Puerto,Rico
2009,6,1,3,2009,6,4,4,27.6,0.24,0,0,18,-67.5,Puerto,Rico
2009,6,4,4,2009,6,8,3,28,0.59,0,0,18,-67.5,Puerto,Rico
2009,6,8,3,2009,6,11,3,28.3,0.85,0,0,18,-67.5,Puerto,Rico
2009,6,11,3,2009,6,15,0,28.3,0.8,0,0,18,-67.5,Puerto,Rico
2009,6,15,0,2009,6,18,1,28.7,1.18,0.2,0,18,-67.5,Puerto,Rico
2009,6,18,1,2009,6,22,4,28.6,1.05,0.1,0,18,-67.5,Puerto,Rico
2009,6,22,4,2009,6,25,4,28.4,0.83,0,0,18,-67.5,Puerto,Rico
2009,6,25,4,2009,6,29,5,28.4,0.81,0,0,18,-67.5,Puerto,Rico
2009,6,29,5,2009,7,2,4,28.4,0.79,0,0,18,-67.5,Puerto,Rico
2009,7,2,4,2009,7,6,3,28.6,0.96,0.1,0,18,-67.5,Puerto,Rico
2009,7,6,3,2009,7,9,3,28.4,0.74,0,0,18,-67.5,Puerto,Rico
2009,7,9,3,2009,7,13,4,28.4,0.71,0,0,18,-67.5,Puerto,Rico
2009,7,13,4,2009,7,16,3,28.5,0.79,0,0,18,-67.5,Puerto,Rico
2009,7,16,3,2009,7,20,3,28.7,0.94,0.2,0,18,-67.5,Puerto,Rico
2009,7,20,3,2009,7,23,4,28.7,0.9,0.2,0,18,-67.5,Puerto,Rico
2009,7,23,4,2009,7,27,3,28.4,0.55,0,0,18,-67.5,Puerto,Rico
2009,7,27,3,2009,7,30,3,28.6,0.71,0.1,0,18,-67.5,Puerto,Rico
2009,7,30,3,2009,8,3,0,28.5,0.55,0,0,18,-67.5,Puerto,Rico
2009,8,3,0,2009,8,6,0,28.7,0.72,0.2,0,18,-67.5,Puerto,Rico
2009,8,6,0,2009,8,10,4,28.5,0.46,0,0,18,-67.5,Puerto,Rico
2009,8,10,4,2009,8,13,0,28.6,0.53,0.1,0,18,-67.5,Puerto,Rico
2009,8,13,0,2009,8,17,1,28.7,0.57,0.2,0,18,-67.5,Puerto,Rico
2009,8,17,1,2009,8,20,5,28.7,0.54,0.2,0,18,-67.5,Puerto,Rico
2009,8,20,5,2009,8,24,0,28.6,0.38,0.1,0,18,-67.5,Puerto,Rico
2009,8,24,0,2009,8,27,3,28.9,0.65,0.4,0,18,-67.5,Puerto,Rico
2009,8,27,3,2009,8,31,4,28.8,0.49,0.3,0,18,-67.5,Puerto,Rico
2009,8,31,4,2009,9,3,3,29.1,0.75,0.6,0,18,-67.5,Puerto,Rico
2009,9,3,3,2009,9,7,2,29.2,0.8,0.7,0,18,-67.5,Puerto,Rico
2009,9,7,2,2009,9,10,4,29.2,0.76,0.7,0,18,-67.5,Puerto,Rico
2009,9,10,4,2009,9,14,3,29.3,0.81,0.8,0,18,-67.5,Puerto,Rico
2009,9,14,3,2009,9,17,2,29.3,0.8,0.8,0,18,-67.5,Puerto,Rico
2009,9,17,2,2009,9,21,3,29.3,0.8,0.8,0,18,-67.5,Puerto,Rico
2009,9,21,3,2009,9,24,3,29.1,0.6,0.6,0,18,-67.5,Puerto,Rico
2009,9,24,3,2009,9,28,4,29.4,0.9,0.9,0,18,-67.5,Puerto,Rico
2009,9,28,4,2009,10,1,3,29.5,1,1,0.5,18,-67.5,Puerto,Rico
2009,9,28,4,2009,10,1,3,29.5,1,1,0.5,18,-67.5,Puerto,Rico
2009,10,1,3,2009,10,5,3,29.2,0.7,0.7,0.5,18,-67.5,Puerto,Rico
2009,10,5,3,2009,10,8,5,29.4,0.9,0.9,0.5,18,-67.5,Puerto,Rico
2009,10,8,5,2009,10,12,3,29.5,1,1,1,18,-67.5,Puerto,Rico
2009,10,12,3,2009,10,15,3,29.4,0.9,0.9,1,18,-67.5,Puerto,Rico
2009,10,15,3,2009,10,19,5,29.5,1.03,1,1.5,18,-67.5,Puerto,Rico
2009,10,19,5,2009,10,22,3,29.4,0.95,0.9,1.5,18,-67.5,Puerto,Rico
2009,10,22,3,2009,10,26,2,29.2,0.77,0.7,1.5,18,-67.5,Puerto,Rico
2009,10,26,2,2009,10,29,4,29.3,0.89,0.8,1.5,18,-67.5,Puerto,Rico
2009,10,29,4,2009,11,2,3,29.1,0.72,0.6,1.5,18,-67.5,Puerto,Rico
2009,11,2,3,2009,11,5,5,28.9,0.54,0.4,1.5,18,-67.5,Puerto,Rico
2009,11,5,5,2009,11,9,3,29,0.66,0.5,1.5,18,-67.5,Puerto,Rico
2009,11,9,3,2009,11,12,3,28.7,0.38,0.2,1.5,18,-67.5,Puerto,Rico
2009,11,12,3,2009,11,16,5,28.8,0.53,0.3,1.5,18,-67.5,Puerto,Rico
2009,11,16,5,2009,11,19,3,28.7,0.53,0.2,1.5,18,-67.5,Puerto,Rico
2009,11,19,3,2009,11,23,3,28.8,0.77,0.3,1.5,18,-67.5,Puerto,Rico
2009,11,23,3,2009,11,26,5,28.9,0.97,0.4,1.5,18,-67.5,Puerto,Rico
2009,11,26,5,2009,11,30,3,28.6,0.8,0.1,1.5,18,-67.5,Puerto,Rico
2009,11,30,3,2009,12,3,3,28.7,1,0.2,1.5,18,-67.5,Puerto,Rico
2009,12,3,3,2009,12,7,5,28.7,1.13,0.2,1.5,18,-67.5,Puerto,Rico
2009,12,7,5,2009,12,10,3,28.4,0.93,0,1.5,18,-67.5,Puerto,Rico
2009,12,10,3,2009,12,14,3,28.4,1.07,0,1.5,18,-67.5,Puerto,Rico
2009,12,14,3,2009,12,17,4,28.2,0.94,0,1.5,18,-67.5,Puerto,Rico
2009,12,17,4,2009,12,21,4,28,0.82,0,1.5,18,-67.5,Puerto,Rico
2009,12,21,4,2009,12,24,3,27.9,0.77,0,1,18,-67.5,Puerto,Rico
2009,12,24,3,2009,12,28,3,28,0.95,0,1,18,-67.5,Puerto,Rico
2009,12,28,3,2009,12,31,3,27.9,0.91,0,1,18,-67.5,Puerto,Rico
2009,12,31,3,2010,1,4,5,27.6,0.69,0,0.5,18,-67.5,Puerto,Rico
2010,1,4,5,2010,1,7,3,27.1,0.25,0,0.5,18,-67.5,Puerto,Rico
2010,1,7,3,2010,1,11,3,27.7,0.92,0,0,18,-67.5,Puerto,Rico
2010,1,11,3,2010,1,14,5,27.7,0.98,0,0,18,-67.5,Puerto,Rico
2010,1,14,5,2010,1,18,3,27.3,0.66,0,0,18,-67.5,Puerto,Rico
2010,1,18,3,2010,1,21,3,27.6,1.02,0,0,18,-67.5,Puerto,Rico
2010,1,21,3,2010,1,25,5,27.5,1,0,0,18,-67.5,Puerto,Rico
2010,1,25,5,2010,1,28,3,27.5,1.06,0,0,18,-67.5,Puerto,Rico
2010,1,28,3,2010,2,1,5,27.3,0.94,0,0,18,-67.5,Puerto,Rico
2010,2,1,5,2010,2,4,4,27.3,1,0,0,18,-67.5,Puerto,Rico
2010,2,4,4,2010,2,8,3,27.2,0.98,0,0,18,-67.5,Puerto,Rico
2010,2,8,3,2010,2,11,2,27.2,1.04,0,0,18,-67.5,Puerto,Rico
2010,2,11,2,2010,2,15,3,27,0.91,0,0,18,-67.5,Puerto,Rico
2010,2,15,3,2010,2,18,3,27.2,1.13,0,0,18,-67.5,Puerto,Rico
2010,2,18,3,2010,2,22,5,27.1,1.06,0,0,18,-67.5,Puerto,Rico
2010,2,22,5,2010,2,25,3,26.9,0.88,0,0,18,-67.5,Puerto,Rico
2010,2,25,3,2010,3,1,3,27.2,1.2,0,0,18,-67.5,Puerto,Rico
2010,2,25,3,2010,3,1,3,27.2,1.2,0,0,18,-67.5,Puerto,Rico
2010,3,1,3,2010,3,4,5,27.4,1.42,0,0,18,-67.5,Puerto,Rico
2010,3,4,5,2010,3,8,3,27.4,1.45,0,0,18,-67.5,Puerto,Rico
2010,3,8,3,2010,3,11,3,26.8,0.87,0,0,18,-67.5,Puerto,Rico
2010,3,11,3,2010,3,15,5,27.1,1.2,0,0,18,-67.5,Puerto,Rico
2010,3,15,5,2010,3,18,3,27.4,1.46,0,0,18,-67.5,Puerto,Rico
2010,3,18,3,2010,3,22,5,27.7,1.71,0,0,18,-67.5,Puerto,Rico
2010,3,22,5,2010,3,25,4,27.5,1.47,0,0,18,-67.5,Puerto,Rico
2010,3,25,4,2010,3,29,3,27.8,1.72,0,0,18,-67.5,Puerto,Rico
2010,3,29,3,2010,4,1,5,27.8,1.68,0,0,18,-67.5,Puerto,Rico
2010,4,1,5,2010,4,5,4,27.3,1.13,0,0,18,-67.5,Puerto,Rico
2010,4,5,4,2010,4,8,3,27.5,1.29,0,0,18,-67.5,Puerto,Rico
2010,4,8,3,2010,4,12,4,27.5,1.24,0,0,18,-67.5,Puerto,Rico
2010,4,12,4,2010,4,15,4,27.6,1.3,0,0,18,-67.5,Puerto,Rico
2010,4,15,4,2010,4,19,3,27.4,0.99,0,0,18,-67.5,Puerto,Rico
2010,4,19,3,2010,4,22,4,27.5,1.01,0,0,18,-67.5,Puerto,Rico
2010,4,22,4,2010,4,26,3,28.1,1.51,0,0,18,-67.5,Puerto,Rico
2010,4,26,3,2010,4,29,3,28,1.33,0,0,18,-67.5,Puerto,Rico
2010,4,29,3,2010,5,3,4,27.9,1.12,0,0,18,-67.5,Puerto,Rico
2010,5,3,4,2010,5,6,3,28.4,1.54,0,0,18,-67.5,Puerto,Rico
2010,5,6,3,2010,5,10,4,28.4,1.43,0,0,18,-67.5,Puerto,Rico
2010,5,10,4,2010,5,13,4,28.4,1.35,0,0,18,-67.5,Puerto,Rico
2010,5,13,4,2010,5,17,3,28.3,1.17,0,0,18,-67.5,Puerto,Rico
2010,5,17,3,2010,5,20,4,28.5,1.34,0,0,18,-67.5,Puerto,Rico
2010,5,20,4,2010,5,24,4,28.5,1.28,0,0,18,-67.5,Puerto,Rico
2010,5,24,4,2010,5,27,3,28.9,1.65,0.4,0,18,-67.5,Puerto,Rico
2010,5,27,3,2010,5,31,4,28.9,1.59,0.4,0,18,-67.5,Puerto,Rico
2010,5,31,4,2010,6,3,4,28.9,1.55,0.4,0,18,-67.5,Puerto,Rico
2010,6,3,4,2010,6,7,3,28.4,1,0,0,18,-67.5,Puerto,Rico
2010,6,7,3,2010,6,10,4,29,1.56,0.5,0,18,-67.5,Puerto,Rico
2010,6,10,4,2010,6,14,3,29.3,1.81,0.8,0,18,-67.5,Puerto,Rico
2010,6,14,3,2010,6,17,3,29.3,1.79,0.8,0,18,-67.5,Puerto,Rico
2010,6,17,3,2010,6,21,4,29.2,1.66,0.7,0,18,-67.5,Puerto,Rico
2010,6,21,4,2010,6,24,3,29.2,1.64,0.7,0,18,-67.5,Puerto,Rico
2010,6,24,3,2010,6,28,4,28.9,1.31,0.4,0,18,-67.5,Puerto,Rico
2010,6,28,4,2010,7,1,4,28.9,1.29,0.4,0,18,-67.5,Puerto,Rico
2010,6,28,4,2010,7,1,4,28.9,1.29,0.4,0,18,-67.5,Puerto,Rico
2010,7,1,4,2010,7,5,3,28.6,0.97,0.1,0,18,-67.5,Puerto,Rico
2010,7,5,3,2010,7,8,4,29.1,1.45,0.6,0,18,-67.5,Puerto,Rico
2010,7,8,4,2010,7,12,4,28.9,1.22,0.4,0,18,-67.5,Puerto,Rico
2010,7,12,4,2010,7,15,3,29.3,1.6,0.8,0,18,-67.5,Puerto,Rico
2010,7,15,3,2010,7,19,4,29.1,1.35,0.6,0,18,-67.5,Puerto,Rico
2010,7,19,4,2010,7,22,3,29.1,1.31,0.6,0,18,-67.5,Puerto,Rico
2010,7,22,3,2010,7,26,3,28.8,0.96,0.3,0,18,-67.5,Puerto,Rico
2010,7,26,3,2010,7,29,4,28.9,1.02,0.4,0,18,-67.5,Puerto,Rico
2010,7,29,4,2010,8,2,3,29.1,1.17,0.6,0,18,-67.5,Puerto,Rico
2010,8,2,3,2010,8,5,4,29.4,1.43,0.9,0,18,-67.5,Puerto,Rico
2010,8,5,4,2010,8,9,4,29.3,1.28,0.8,0,18,-67.5,Puerto,Rico
2010,8,9,4,2010,8,12,3,29.2,1.14,0.7,0,18,-67.5,Puerto,Rico
2010,8,12,3,2010,8,16,5,29.7,1.59,1.2,0.6,18,-67.5,Puerto,Rico
2010,8,16,5,2010,8,19,4,29.7,1.55,1.2,1.2,18,-67.5,Puerto,Rico
2010,8,19,4,2010,8,23,3,29.4,1.2,0.9,1.2,18,-67.5,Puerto,Rico
2010,8,23,3,2010,8,26,5,29.8,1.56,1.3,1.85,18,-67.5,Puerto,Rico
2010,8,26,5,2010,8,30,3,30.2,1.91,1.7,2.7,18,-67.5,Puerto,Rico
2010,8,30,3,2010,9,2,3,29.5,1.17,1,3.2,18,-67.5,Puerto,Rico
2010,9,2,3,2010,9,6,5,29.7,1.32,1.2,3.8,18,-67.5,Puerto,Rico
2010,9,6,5,2010,9,9,3,29.7,1.28,1.2,4.4,18,-67.5,Puerto,Rico
2010,9,9,3,2010,9,13,5,29.9,1.43,1.4,5.1,18,-67.5,Puerto,Rico
2010,9,13,5,2010,9,16,5,29.8,1.3,1.3,5.75,18,-67.5,Puerto,Rico
2010,9,16,5,2010,9,20,3,29.5,1,1,6.25,18,-67.5,Puerto,Rico
2010,9,20,3,2010,9,23,5,29.9,1.4,1.4,6.95,18,-67.5,Puerto,Rico
2010,9,23,5,2010,9,27,3,29.1,0.6,0.6,6.95,18,-67.5,Puerto,Rico
2010,9,27,3,2010,9,30,3,29.1,0.6,0.6,6.95,18,-67.5,Puerto,Rico
2010,9,30,3,2010,10,4,5,29.1,0.6,0.6,6.95,18,-67.5,Puerto,Rico
2010,10,4,5,2010,10,7,3,29.1,0.6,0.6,6.95,18,-67.5,Puerto,Rico
2010,10,7,3,2010,10,11,3,29.3,0.8,0.8,6.95,18,-67.5,Puerto,Rico
2010,10,11,3,2010,10,14,5,29.2,0.7,0.7,6.95,18,-67.5,Puerto,Rico
2010,10,14,5,2010,10,18,3,29.4,0.92,0.9,6.95,18,-67.5,Puerto,Rico
2010,10,18,3,2010,10,21,3,29.5,1.04,1,7.45,18,-67.5,Puerto,Rico
2010,10,21,3,2010,10,25,5,29.4,0.96,0.9,7.45,18,-67.5,Puerto,Rico
2010,10,25,5,2010,10,28,3,29.2,0.78,0.7,7.45,18,-67.5,Puerto,Rico
2010,10,28,3,2010,11,1,5,29.1,0.71,0.6,7.45,18,-67.5,Puerto,Rico
2010,11,1,5,2010,11,4,4,29,0.63,0.5,7.45,18,-67.5,Puerto,Rico
2010,11,4,4,2010,11,8,4,29,0.65,0.5,6.85,18,-67.5,Puerto,Rico
2010,11,8,4,2010,11,11,5,28.2,-0.13,0,6.25,18,-67.5,Puerto,Rico
2010,11,11,5,2010,11,15,3,28.7,0.4,0.2,6.25,18,-67.5,Puerto,Rico
2010,11,15,3,2010,11,18,4,28.4,0.2,0,5.6,18,-67.5,Puerto,Rico
2010,11,18,4,2010,11,22,5,28.4,0.33,0,4.75,18,-67.5,Puerto,Rico
2010,11,22,5,2010,11,25,3,27.8,-0.17,0,4.25,18,-67.5,Puerto,Rico
2010,11,25,3,2010,11,29,3,28,0.17,0,3.65,18,-67.5,Puerto,Rico
2010,11,29,3,2010,12,2,5,27.8,0.07,0,3.05,18,-67.5,Puerto,Rico
2010,12,2,5,2010,12,6,3,27.5,-0.1,0,2.35,18,-67.5,Puerto,Rico
2010,12,6,3,2010,12,9,5,27.5,0,0,1.7,18,-67.5,Puerto,Rico
2010,12,9,5,2010,12,13,4,27.6,0.23,0,1.2,18,-67.5,Puerto,Rico
2010,12,13,4,2010,12,16,3,27.6,0.32,0,0.5,18,-67.5,Puerto,Rico
2010,12,16,3,2010,12,20,5,27.3,0.1,0,0.5,18,-67.5,Puerto,Rico
2010,12,20,5,2010,12,23,3,27.3,0.15,0,0.5,18,-67.5,Puerto,Rico
2010,12,23,3,2010,12,27,3,27,-0.07,0,0.5,18,-67.5,Puerto,Rico
2010,12,27,3,2010,12,30,5,26.6,-0.41,0,0.5,18,-67.5,Puerto,Rico
2010,12,30,5,2011,1,3,3,26.5,-0.43,0,0.5,18,-67.5,Puerto,Rico
2011,1,3,3,2011,1,6,3,26.4,-0.47,0,0.5,18,-67.5,Puerto,Rico
2011,1,6,3,2011,1,10,4,26.4,-0.4,0,0.5,18,-67.5,Puerto,Rico
2011,1,10,4,2011,1,13,3,26.3,-0.44,0,0,18,-67.5,Puerto,Rico
2011,1,13,3,2011,1,17,5,26.4,-0.26,0,0,18,-67.5,Puerto,Rico
2011,1,17,5,2011,1,20,5,26.5,-0.1,0,0,18,-67.5,Puerto,Rico
2011,1,20,5,2011,1,24,3,26.5,-0.02,0,0,18,-67.5,Puerto,Rico
2011,1,24,3,2011,1,27,5,26.5,0.04,0,0,18,-67.5,Puerto,Rico
2011,1,27,5,2011,1,31,3,26.5,0.12,0,0,18,-67.5,Puerto,Rico
2011,1,31,3,2011,2,3,3,26.5,0.18,0,0,18,-67.5,Puerto,Rico
2011,2,3,3,2011,2,7,5,26.5,0.26,0,0,18,-67.5,Puerto,Rico
2011,2,7,5,2011,2,10,3,26.5,0.32,0,0,18,-67.5,Puerto,Rico
2011,2,10,3,2011,2,14,3,26.3,0.2,0,0,18,-67.5,Puerto,Rico
2011,2,14,3,2011,2,17,5,26.4,0.32,0,0,18,-67.5,Puerto,Rico
2011,2,17,5,2011,2,21,3,26.4,0.35,0,0,18,-67.5,Puerto,Rico
2011,2,21,3,2011,2,24,3,26.3,0.27,0,0,18,-67.5,Puerto,Rico
2011,2,24,3,2011,2,28,4,26.4,0.4,0,0,18,-67.5,Puerto,Rico
2011,2,28,4,2011,3,3,3,26,0.02,0,0,18,-67.5,Puerto,Rico
2011,2,28,4,2011,3,3,3,26,0.02,0,0,18,-67.5,Puerto,Rico
2011,3,3,3,2011,3,7,5,26.2,0.24,0,0,18,-67.5,Puerto,Rico
2011,3,7,5,2011,3,10,4,26.2,0.27,0,0,18,-67.5,Puerto,Rico
2011,3,10,4,2011,3,14,3,25.9,-0.01,0,0,18,-67.5,Puerto,Rico
2011,3,14,3,2011,3,17,5,26.2,0.27,0,0,18,-67.5,Puerto,Rico
2011,3,17,5,2011,3,19,22,26.2,0.25,0,0,18,-67.5,Puerto,Rico
2011,3,19,22,2011,3,24,3,25.9,-0.12,0,0,18,-67.5,Puerto,Rico
2011,3,24,3,2011,3,28,4,26.1,0.03,0,0,18,-67.5,Puerto,Rico
2011,3,28,4,2011,3,31,3,26.3,0.19,0,0,18,-67.5,Puerto,Rico
2011,3,31,3,2011,4,4,5,26.5,0.34,0,0,18,-67.5,Puerto,Rico
2011,4,4,5,2011,4,7,4,26.5,0.3,0,0,18,-67.5,Puerto,Rico
2011,4,7,4,2011,4,11,3,26.6,0.35,0,0,18,-67.5,Puerto,Rico
2011,4,11,3,2011,4,14,4,26.5,0.21,0,0,18,-67.5,Puerto,Rico
2011,4,14,4,2011,4,18,4,26.8,0.42,0,0,18,-67.5,Puerto,Rico
2011,4,18,4,2011,4,21,3,26.8,0.34,0,0,18,-67.5,Puerto,Rico
2011,4,21,3,2011,4,25,4,26.9,0.33,0,0,18,-67.5,Puerto,Rico
2011,4,25,4,2011,4,28,4,27.2,0.55,0,0,18,-67.5,Puerto,Rico
2011,4,28,4,2011,5,2,3,27,0.25,0,0,18,-67.5,Puerto,Rico
2011,5,2,3,2011,5,5,5,27.3,0.47,0,0,18,-67.5,Puerto,Rico
2011,5,5,5,2011,5,9,3,27.3,0.36,0,0,18,-67.5,Puerto,Rico
2011,5,9,3,2011,5,12,3,27.3,0.28,0,0,18,-67.5,Puerto,Rico
2011,5,12,3,2011,5,16,4,27.2,0.09,0,0,18,-67.5,Puerto,Rico
2011,5,16,4,2011,5,19,3,27.4,0.25,0,0,18,-67.5,Puerto,Rico
2011,5,19,3,2011,5,23,4,27.7,0.5,0,0,18,-67.5,Puerto,Rico
2011,5,23,4,2011,5,26,4,27.7,0.46,0,0,18,-67.5,Puerto,Rico
2011,5,26,4,2011,5,30,3,28.3,1.01,0,0,18,-67.5,Puerto,Rico
2011,5,30,3,2011,6,2,4,28.5,1.17,0,0,18,-67.5,Puerto,Rico
2011,6,2,4,2011,6,6,4,28.5,1.12,0,0,18,-67.5,Puerto,Rico
2011,6,6,4,2011,6,9,3,28.5,1.08,0,0,18,-67.5,Puerto,Rico
2011,6,9,3,2011,6,13,4,28.9,1.43,0.4,0,18,-67.5,Puerto,Rico
2011,6,13,4,2011,6,16,3,28.8,1.29,0.3,0,18,-67.5,Puerto,Rico
2011,6,16,3,2011,6,20,3,28.9,1.37,0.4,0,18,-67.5,Puerto,Rico
2011,6,20,3,2011,6,23,4,28.6,1.05,0.1,0,18,-67.5,Puerto,Rico
2011,6,23,4,2011,6,27,3,28.8,1.22,0.3,0,18,-67.5,Puerto,Rico
2011,6,27,3,2011,6,30,3,28.4,0.8,0,0,18,-67.5,Puerto,Rico
2011,6,30,3,2011,7,4,4,28.2,0.57,0,0,18,-67.5,Puerto,Rico
2011,7,4,4,2011,7,7,3,28.3,0.65,0,0,18,-67.5,Puerto,Rico
2011,7,7,3,2011,7,11,4,28.4,0.73,0,0,18,-67.5,Puerto,Rico
2011,7,11,4,2011,7,14,4,28.4,0.71,0,0,18,-67.5,Puerto,Rico
2011,7,14,4,2011,7,18,3,28.6,0.86,0.1,0,18,-67.5,Puerto,Rico
2011,7,18,3,2011,7,21,4,28.7,0.92,0.2,0,18,-67.5,Puerto,Rico
2011,7,21,4,2011,7,25,3,28.7,0.87,0.2,0,18,-67.5,Puerto,Rico
2011,7,25,3,2011,7,28,3,28.9,1.03,0.4,0,18,-67.5,Puerto,Rico
2011,7,28,3,2011,8,1,4,28.9,0.98,0.4,0,18,-67.5,Puerto,Rico
2011,8,1,4,2011,8,4,3,28.9,0.94,0.4,0,18,-67.5,Puerto,Rico
2011,8,4,3,2011,8,8,4,28.6,0.59,0.1,0,18,-67.5,Puerto,Rico
2011,8,8,4,2011,8,11,3,28.6,0.55,0.1,0,18,-67.5,Puerto,Rico
2011,8,11,3,2011,8,15,3,28.6,0.5,0.1,0,18,-67.5,Puerto,Rico
2011,8,15,3,2011,8,18,5,29,0.86,0.5,0,18,-67.5,Puerto,Rico
2011,8,18,5,2011,8,22,4,28.9,0.71,0.4,0,18,-67.5,Puerto,Rico
2011,8,22,4,2011,8,25,3,28.9,0.67,0.4,0,18,-67.5,Puerto,Rico
2011,8,25,3,2011,8,29,4,28.8,0.52,0.3,0,18,-67.5,Puerto,Rico
2011,8,29,4,2011,9,1,3,28.8,0.48,0.3,0,18,-67.5,Puerto,Rico
2011,9,1,3,2011,9,5,3,29.2,0.83,0.7,0,18,-67.5,Puerto,Rico
2011,9,5,3,2011,9,8,5,29.5,1.09,1,0.5,18,-67.5,Puerto,Rico
2011,9,8,5,2011,9,12,3,29.3,0.84,0.8,0.5,18,-67.5,Puerto,Rico
2011,9,12,3,2011,9,15,5,29.3,0.8,0.8,0.5,18,-67.5,Puerto,Rico
2011,9,15,5,2011,9,19,3,29.1,0.6,0.6,0.5,18,-67.5,Puerto,Rico
2011,9,19,3,2011,9,22,3,29.5,1,1,1,18,-67.5,Puerto,Rico
2011,9,22,3,2011,9,26,5,29.1,0.6,0.6,1,18,-67.5,Puerto,Rico
2011,9,26,5,2011,9,29,3,29.1,0.6,0.6,1,18,-67.5,Puerto,Rico
2011,9,29,3,2011,10,3,3,29.6,1.1,1.1,1.55,18,-67.5,Puerto,Rico
2011,10,3,3,2011,10,6,5,29.5,1,1,2.05,18,-67.5,Puerto,Rico
2011,10,6,5,2011,10,10,3,29.5,1,1,2.55,18,-67.5,Puerto,Rico
2011,10,10,3,2011,10,13,3,29,0.5,0.5,2.55,18,-67.5,Puerto,Rico
2011,10,13,3,2011,10,17,4,29.3,0.81,0.8,2.55,18,-67.5,Puerto,Rico
2011,10,17,4,2011,10,20,3,29.3,0.83,0.8,2.55,18,-67.5,Puerto,Rico
2011,10,20,3,2011,10,24,5,29.2,0.76,0.7,2.55,18,-67.5,Puerto,Rico
2011,10,24,5,2011,10,27,4,29.2,0.78,0.7,2.55,18,-67.5,Puerto,Rico
2011,10,27,4,2011,10,31,3,29.1,0.7,0.6,2.55,18,-67.5,Puerto,Rico
2011,10,31,3,2011,11,3,5,29,0.62,0.5,2.55,18,-67.5,Puerto,Rico
2011,11,3,5,2011,11,7,3,28.9,0.55,0.4,2.55,18,-67.5,Puerto,Rico
2011,11,7,3,2011,11,10,3,28.8,0.47,0.3,2.55,18,-67.5,Puerto,Rico
2011,11,10,3,2011,11,14,5,28.7,0.39,0.2,2.55,18,-67.5,Puerto,Rico
2011,11,14,5,2011,11,17,3,28.6,0.37,0.1,2.55,18,-67.5,Puerto,Rico
2011,11,17,3,2011,11,21,5,28.7,0.6,0.2,2.55,18,-67.5,Puerto,Rico
2011,11,21,5,2011,11,24,5,28.5,0.5,0,2.55,18,-67.5,Puerto,Rico
2011,11,24,5,2011,11,28,4,28.6,0.73,0.1,2.55,18,-67.5,Puerto,Rico
2011,11,28,4,2011,12,1,5,28.4,0.63,0,2.05,18,-67.5,Puerto,Rico
2011,12,1,5,2011,12,5,3,28.4,0.77,0,2.05,18,-67.5,Puerto,Rico
2011,12,5,3,2011,12,8,4,28.1,0.57,0,2.05,18,-67.5,Puerto,Rico
2011,12,8,4,2011,12,12,5,28.3,0.9,0,2.05,18,-67.5,Puerto,Rico
2011,12,12,5,2011,12,15,3,28.3,1,0,1.55,18,-67.5,Puerto,Rico
2011,12,15,3,2011,12,19,3,27.8,0.58,0,1.55,18,-67.5,Puerto,Rico
2011,12,19,3,2011,12,22,5,27.8,0.64,0,1.55,18,-67.5,Puerto,Rico
2011,12,22,5,2011,12,26,3,27.5,0.41,0,1,18,-67.5,Puerto,Rico
2011,12,26,3,2011,12,29,5,27.3,0.27,0,0.5,18,-67.5,Puerto,Rico
2011,12,29,5,2012,1,2,4,27.2,0.25,0,0,18,-67.5,Puerto,Rico
2012,1,2,4,2012,1,5,3,27.1,0.21,0,0,18,-67.5,Puerto,Rico
2012,1,5,3,2012,1,9,5,27,0.18,0,0,18,-67.5,Puerto,Rico
2012,1,9,5,2012,1,12,3,27,0.24,0,0,18,-67.5,Puerto,Rico
2012,1,12,3,2012,1,16,3,26.9,0.22,0,0,18,-67.5,Puerto,Rico
2012,1,16,3,2012,1,19,5,26.9,0.28,0,0,18,-67.5,Puerto,Rico
2012,1,19,5,2012,1,23,3,26.6,0.06,0,0,18,-67.5,Puerto,Rico
2012,1,23,3,2012,1,26,3,26.7,0.22,0,0,18,-67.5,Puerto,Rico
2012,1,26,3,2012,1,30,4,26.6,0.2,0,0,18,-67.5,Puerto,Rico
2012,1,30,4,2012,2,2,3,26.4,0.06,0,0,18,-67.5,Puerto,Rico
